幸不辱命阿,非常详细的课程！大二已经上过课程，然而再听一遍收获还是很多，考研党也很适用哦,5.0
苏凯荣,符合教材需要，每章都讲的还行,5.0
mooc1527740122053,很不错很有收获,5.0
mooc1536328847855,挺好的真的，挺好的我觉得真的挺好的,5.0
kjbil,非常好对新手帮助特大,5.0
Wushes,非常喜欢两位老师。讲解生动有趣！不过感觉学起来有点难。,5.0
duanxzyuan163com,老师讲的很细，内容配合例子也很易懂，就是Floyid的算法没有例子。,5.0
52datastruct,超级赞！！！,5.0
ykt1504448122068,课程不错，值得学习,5.0
ltblog,讲的很详细，谢谢浙江大学老师们。,5.0
C2班20171101037,我很庆幸能选择这门课，我通过这门课学到了很多,5.0
袁凪炎,狠狠地补习了一把树和图，非常有帮助,5.0
mooc1529765854782,是学习计算机的一门很好的课程。,5.0
GoodTsing,我乡土小野一名，正规的只听过清华严老师的视频课，陈老师和何老师这是第二次正规听课，讲得非常好，内容我能听懂。我现在的惟一疑问就是：谁是姥姥？陈老师还是何老师？有个什么梗？我想听听，谢谢。,5.0
mooc_mollyjiang,内容详细，思路清晰。很好的帮助了我的学习！谢谢老师们,5.0
X3222,学习了很多新知识，以前的一些问题结合起来想也豁然开朗,5.0
不如诗ykt1502364770402,老师讲的很细,5.0
shuyang812,媲美普林斯顿算法课程。,5.0
langwangsong,两位老师讲的非常好，十分感谢,5.0
艾加加,上课风格很好，练习题设计非常用心,5.0
RepublicCode,棒！强烈推荐,5.0
ykt1489110004367,真的很用心，特别谢谢老师们！！,5.0
EHDE,老师讲得非常好,5.0
吃薯条咩咩,可以多一点课堂练习,5.0
zengkun1997163com,这课非常好！,5.0
王晓慧1999,棒非常的棒,5.0
ivan9161,老师讲的内容浅显易懂，点赞,5.0
Chapter_,两位教授讲的课都非常的棒。我主要从三个方面说一下，首先是内容组织方面，难度稍微大一点或者内容较多的都会安排两次课或者三次，可以有较充分的时间去消化知识点并且在编程过程中熟练的去运用；授课方式上循循善诱，在一些关键的地方通过提出问题的方式让大家主动思考，而不是一味地填鸭式灌输；另外，每次课布置的作业都是有难度梯度的，能力比较强的可以挑战一些难度大的题目，稍微弱一点的可以做简单一点的题，不会让小白望而却步，也不会让高手觉得无聊。这应该是我在MOOC平台上遇见的为数不多的能够把一门传统中较为难学好的课教授得如此好的老师了。,5.0
mooc43877619934561828,非常不错，重点免费,5.0
就是麦兜,讲解深入浅出，有充足的练习。,5.0
mooc41367115909486003,配套习题库很棒,5.0
丹不定嘞嘞,因为字幕组每次都笑翻在电脑前（我笑点低但是恶意卖萌太过分了）体验到了久违的轻松活泼的上课气氛，讲得贼好，就酱,5.0
不减到75我不改名,非常完美，由浅入深,5.0
liangzx51,值得推荐啊,5.0
WA_ker,很棒，比我们学校教的内容要全,5.0
Vans凡,挺好的挺好的,5.0
ykt1517621276203,老师讲的真的是太好了，不愧是浙江大学,5.0
lhotsee,成为了姥姥的铁粉，浙大很赞！,5.0
神仙404,有趣，优秀，优质,5.0
m18813058377163com,老师讲的很好，编程题也很好,5.0
033162彭锦,习题，课程都很棒,5.0
Hurt.,非常棒的课程,5.0
mooc40761334303416469,不知道是第几次学习数据结构了，依旧得到了新的东西,5.0
小情绪mooc227,内容紧凑，思路清晰,5.0
Miazzy,棒！强烈推荐,5.0
mooc75211254352400070,讲解的比较详细形象,5.0
无为mooc126,列子很生动，就是进度感觉有点快了。,5.0
谢张天浩,老师讲课风趣幽默内容全面由浅入深作业难度适中富有挑战性,5.0
mooc1530590167523,感觉讲得问题很深很难，但是不经历风雨何来彩虹？,5.0
mooc1535866661889,百闻不如一见,5.0
lixueryu163com,6666666666666666666666,5.0
ykt1522201236264,讲的很通俗易懂,5.0
ben561,很棒，很长知识~老师们，辛苦了！,5.0
pc不是pc,好好好好好,5.0
mooc1531135753908,excellent,5.0
寻常巷陌ykt1494894671594,女神老师好幽默,5.0
ddttzz89163com,老师讲的很详细，比自己看书好多了,5.0
肇文华,很好，就是我的c语言不太好，代码不能完全看懂,5.0
mooc41120767776465084,很不错讲代码很细课程通俗易懂,5.0
mooc1521282542954,没有想到，慕课网还有含金量那么高的课程。,5.0
班怪先生,讲的课干货满满，许多课堂上的思考题如果自己认真去想还是很有意思的,5.0
mooc39753531117558929,老师上课讲的清晰有趣，同时配套的习题资源不少,5.0
练级-MOOC,讲解内容非常详细，给力！,5.0
Aidanbin,内容丰富，很照顾小白，安排的练习很经典,5.0
allen柯,很棒超级棒，只是我自己水平太菜。提个建议：提交代码的测试点如果错误了，错误提示信息能不能更明确一些，有时候实在读不懂自己到底哪出错了,5.0
郁汐,简单粗暴明了,5.0
郭dream,我觉得很好呀,5.0
热爱学习的mooc,马上也要学习数据结构了，刚好在mooc上面看到这门课程，很赞!,5.0
pandaplus,非常通俗的课程解说,5.0
cuit2017032007王钟田,老师内容完整，重要是配有代码。更重要是免费课堂,5.0
silencerman,真的挺不错的课，讲的干货，还有课后小问题以及课后作业，挺好。就是老师课件上有时会有一些错误，希望能越来越好。,5.0
灵魂失重,坚持坚持坚持，感谢陈越姥姥,5.0
信息sy1701周炜程,讲的非常好,5.0
李志豪mooc,棒棒版本啊,5.0
沉默的悄悄丶,陈越姥姥太强了。非cs专业也能听懂,5.0
摇橹梦里水乡,老师的讲解很好，结构清晰，好课程。,5.0
lhdhl,挺好的，感觉难度不是特别大,5.0
wwwwwiiiiiiio,老师非常上心，讲的非常棒,5.0
mooc1508416663025,很好，很清晰,5.0
阿特密斯X,特别好，强推,5.0
-Rookie-,很适合数据结构入门学习,5.0
dgq张展鹏,讲的非常好,5.0
interim,与语言无关的数据结构。,5.0
倾心唯,课堂理论和课后习题搭配，确实一定程度上调动了网络学习的积极性,5.0
NoNoNi,我觉得这个MOOC很棒，真的能学到东西，作业也能帮助我们及时巩固学到的知识，赞。,5.0
faruxue87,挺不错的。,5.0
黑白sp,为怪姥姥疯狂打call,5.0
好好学习99,感谢浙大！感谢慕课！老师讲得很赞，习题也很赞！,5.0
Q撸起袖子加油干Q,老师讲课感觉很好啊,5.0
wanghp00,之前大学没好好学这门课程，现在才发现这门课程的重要性。一定要好好学完！,5.0
vision_liang,老师讲得很好，循序渐进，对于我这种小白，也很容易理解。感谢老师,5.0
码农飞猪,重新温习一下有收获,5.0
mooc1535013018598,授课调理清晰，距离生动容易理解，被老师吸粉儿,5.0
swust5120167398,第一次接触这个课，老师给我的第一印象非常棒，讲课的时候非常清晰有节奏，时不时的一些网络语言呀，还有梗就让课变的非常有意思，，尤其是看到课后讨论里老师还配了颜文字，哇瞬间这老师也真是太可爱了！！！,5.0
夜阑归,条理清晰，易懂,5.0
mooc1506436543524,看了两周的课程，良心推荐，可以推荐给希望算法和数据结构进阶或者入门的同学,5.0
Anubisi,讲的很好，练习题的难度也好。,5.0
张假飞,我个人觉得还是挺好的，学校已经上过数据结构了，但是现在来看，还是能吸收到知识,5.0
MaxMeng,非常不错！,5.0
mooc1536381529444,授课内容非常有诚意~~知识点讲解很透彻,5.0
mooc1526956883021,非常不错，授之以渔！,5.0
华思麟,很NICE,5.0
WqBmlgB,陈姥姥讲课还是稳啊,5.0
云淡风轻mooc466,课程易懂！,5.0
betteramor,课程很精彩,5.0
序魅,感觉不错，举的例子都很鲜明，另外一些有趣的例子，使得印象更深刻,5.0
viskazbu122163com,课程很详细,5.0
std鼠,老师讲的都是重点内容，配合习题，很能提升能力。,5.0
zbyyzjj,视频那里看？,5.0
kongchun,老师讲的很好，就是编程题有点难。,5.0
秋天大叔,很好，很详细，能理解,5.0
1201160125,hhhhhh,5.0
太子长琴01,挺不错的，不过需要一定基础比较好。,5.0
晚安Seeyou先生,感觉老师讲课打比方十分形象，很有意思,5.0
诠释轻音,讲的很细致，全面,5.0
shelby9439,老师讲的特别好！,5.0
Punster,棒！强烈推荐,5.0
照祥,再一次学习数据结构的课程，这次希望能够学懂更多的内容。,5.0
mooc1499265854309,棒！强烈推荐,5.0
OWEykt1533439097879,好....,5.0
never say,看视频、查阅资料与课后练习结合，学到很多,5.0
会煮饭,老师很好，讲课有深度。,5.0
云之声,课程很有趣，姥姥讲得我愿意听，只是我水平不到，理解起来有点吃力，课件中还有停顿的思考，这是比较独特的，也是我很喜欢的其中一点。,5.0
刘畅dreamcc,除了点赞也只能点赞了,5.0
有理想2171,好好好！！！,5.0
Gαvin,授课深入浅出真的很棒,5.0
BWSHOOTER,讲得仔细明白而且全面,5.0
Letsbegin,感觉不错吧,5.0
mooc1535259128163,课程讲解详细，通俗易懂,5.0
HUST_CS1705_廖苏琳,讲得很清楚，比自己看书理解得透彻,5.0
Fele,完全不会觉得无聊，课讲得很精彩,5.0
DeanK,姥姥最棒啦～,5.0
MmmodernSchool,课程讲解很好,5.0
429325956,简单易懂，课后作业贴合教学内容，老师讲的生动有趣,5.0
馍高一丈-潘,陈越老师的讲课，能够直达同学们心中的结，知道怎么去解这个结，让同学们在学习的时候没那么吃力。举的例子也很常见，讲解每一步都仔细，适当抛出问题发散同学们的思维。给陈老师点赞！,5.0
小黄鸭咩咩咩,灌注了很深刻的编程思想，难度不小,5.0
编程鬼才,老师讲得非常清晰！,5.0
AddOne,讲的特别仔细，浅显易懂，非常感谢能遇到这样的老师,5.0
mooc1507688828497,讲课讲的很生动，条理清楚,5.0
玻璃纸和薄荷糖201730684465,老师讲解清晰易懂，很有收获,5.0
微风轻轻起mooc,讲得很好老师很负责赞,5.0
张大大1,非常喜欢老师讲的很好,5.0
乐天派91,老师讲课非常风趣,5.0
mooc1523543097239,详细周到，对于基础部分很重视,5.0
脆弱的墨语,课程由浅入深，非常喜欢,5.0
goodsee,老师的水平很高，讲的很细致和直白，例子也十分的形象,5.0
桃花影落飞神剑,还不错，对于小白而言。,5.0
vimkka126com,陈越姥姥超赞,5.0
Move_the_heart,感觉这软件挺好用的。,5.0
HITEE,棒！强烈推荐,5.0
奋斗式波,老师讲课幽默风趣、清晰明了，真的强烈推荐！,5.0
胤龙决,已经工作，但是还是觉得每天需要学习一点东西。老师的课程让我受益匪浅，每天学习一点，也算是一种习惯,5.0
地瓜丶,很好非常好哦,5.0
ykt1463891132087,excellent,5.0
mooc1530321039853,老师讲的很棒，诙谐幽默，深入浅出，很有代入感非常接地气的老师,5.0
与世无争的纯,太难了，经常有听不懂的,5.0
Mannix_Pi,听过最好的数据结构课程,5.0
长沙奥巴马,真的不错很棒,5.0
55171003朱静,真的挺好的就是自己基础不行听得时候费一些劲但是老师讲的很好回去自己琢磨能更通透一些,5.0
小狼吼吼,清晰好懂~,5.0
hit11111111,第一个真正学到了数据结构,5.0
子永,666666,5.0
三生伏首拜阳明,课程本身并没有给出很多代码，这样让我们自己去实现，很棒,5.0
traceback123,老师讲课很有意思，很有互动性.完全不像别的那样照本宣科.有的老师就是照着书本读,5.0
ykt1525604924490,很多例子，讲得十分清楚，喜欢！,5.0
字子初,不错，就是我听不太懂，怎么办,5.0
m18230057876163com,老师上课形象幽默，不仅把知识点讲得清清楚楚，还让我学得津津有味，非常有代入感，非常棒，很喜欢！,5.0
mooc1533517756502,数据结构很有意思，我很喜欢,5.0
小黑Black,很好，循序渐进,5.0
DUT软网1702_201792002,老师讲的很好，推荐,5.0
门都不入直接撞的萌新,讲课内容深入浅出，非常好,5.0
WHU2015302540053,姥姥讲课超级赞的，通俗易懂,5.0
一584,超级棒，老师讲的很好,5.0
飞异,很不错的，学习课程的确需要有一些编程基础。,5.0
紫麦zxm,老师讲的超级好，各个讨论点也安排得当，一定要加油学！,5.0
Judith2333,老师讲解很形象，比自己看书学习的效果要好很多,5.0
Travellermooc39,aaaaaaa,5.0
努力翻身的咸鱼烯,课程很棒，自己编程水平不太好，所以感觉有的地方不是很理解，提升自己吧,5.0
AmazingRise,老师非常幽默，授课方式也很新颖。（早就听说过老师的鼎鼎大名）而且在课程中间还插入了一些问题，这种互动式听课真的很棒！强烈推荐,5.0
hildaho,课程思路清晰，可以快速掌握课程,5.0
糊七七,超级棒！非常通俗易懂。希望姥姥先别关课程，考研er还没看完~,5.0
jiangzx,4星好评，但是想把知识学完整，还得选看其他数据结构课程。比如电子科大详细讲了递归，北大详细讲了Floyd算法,4.0
皎月丶,还有2天，期待开课,5.0
且看小单,感觉还是有点难度的，不过慢慢来，反复学习还是有很大收获,5.0
赖gogo的小跟班,老师教的很不错，而且也积极回答问题，学到很多,5.0
longforus,很好学到很多东西,5.0
原来是本蒟蒻,这个浙大的数据结构，是我目前发现的最好的课之一,5.0
mooc1492931213046,很不错，适合看一下,5.0
DL-1171002086-李旭涛,讲的太好了，满分推荐。,5.0
周湛宸,(^^)(^^),5.0
m15071264441163com,代码很简洁，讲课的内容也很容易理解,5.0
staticvoidjames,棒棒哒，浙大老师就是牛逼,5.0
软件150220154874张加安,特别适合想要过一遍教程的同学使用，课程内容实用，节奏紧凑,5.0
mooc1521373656312,女老师讲的很不错,5.0
mooc1516373498421,喜欢姥姥！,5.0
琉璃scx,老师讲解的很清晰,5.0
我傻不傻,非常棒，内容很好，让人一看就懂,5.0
繁絮mooc1,从本课程我学到了很多内容，诸如队列、堆栈、二叉树、图等等内容，老师讲的很好，我很喜欢！推荐大家学习。,5.0
mooc1509236761339,非常好的课程，老师水平相当高，可惜很快就结束了。,5.0
叽崽,超级棒的数据结构，配套的pta习题难度大，学到了很多东西，今年考研~希望能成功,5.0
appwhl,姥姥出品，必属精品。不多说了，老老实实刷pta去。,5.0
H无穷,非常好的学习平台,5.0
mooc1525785894437,课程很好，学到很多！,5.0
夕阳落雁,课程挺好的,5.0
不知其期,讲的特别仔细,5.0
浪子回头mooc9,老师讲的非常好，让我体会到了，好的大学没有围墙！,5.0
忘记_时间,课本看的不是很懂，来看看视频,5.0
隼耗,非常非常好,5.0
八斗为生,最后20天才进来学没完成作业现在继续看视频就是不能考试了。老师讲得层次分明，思路清晰，适合初学者学习。,5.0
简单mooc326,讲的特别仔细,5.0
Neusoft17210120627,老师回答同学问题很勤，本以为课本的主编会比较有距离感，然而并没有。有种受宠若惊的感觉。,5.0
mooc1523796055168,讲的非常好,5.0
NJUPTB15010731顾煜镠,陈越老师真的讲的不错哟,5.0
天赐Tina,老师讲的很详细透彻，很容易理解，学到了很多东西，感谢各位老师的辛勤付出,5.0
H先生嘻嘻,强烈推荐，喜欢,5.0
mooc1518680952793,特别有用处的课程，老师的讲解也很清晰,5.0
弯曲时空Crape,无论是课程还是教材，都是通俗易懂的。而且可以通过习题在电脑中的实际运行来检测学习效果，绝对棒棒的。就是题目有点难。,5.0
mooc_code,老师讲的非常好，很有意思，课程有点难度，但是收获很大,5.0
喝茶吃点心,听了几节课，主要是做题。感觉姥姥讲的特别厉害，深入浅出，很难的也能理解。,5.0
huangjun20180417163com,非常不错，很值得学习！,5.0
yrjw清新,真的讲的很好，很赞，极力推荐,5.0
JuneleungChan,很有用，数据结构基础更加扎实了,5.0
慕粉阿龙,分享个学习编程特别好的视频教学网站www.cxyschool.com（用IE浏览器打开，其他浏览器不好使，，还有大数据，人工智能）,5.0
蒟蒻炖辣鸡,难度比较大，但是无论是对高手还是对菜鸟，都很合适。,5.0
conghh,真的不错，强烈推荐,5.0
yzylining,很详细，深入浅出，如果能跟着走，会学到不少,5.0
灰白色的无力化,两位老师讲得都十分容易理解，配合完成全部的编程作业能有效对数据结构有一个完整的认识,5.0
信工1班0105冯宝林,HAOHAOHAOHAOHAO,5.0
mooc1516509828713,不错。。。,5.0
NEVERTHELESSmooc1,深入浅出，思路清晰，强烈推荐！老师们都很可爱啊~,5.0
hnxymjj,非常棒，深入浅出,5.0
mooc1499613573603,棒棒棒棒哒！！！,5.0
HFUT2015211648,我觉得OK,5.0
vvshuai,课程讲解清楚,5.0
、Rain 夜,打CALL打CALL,5.0
EasonDongH,简单易懂，感谢两位老师！,5.0
doublebelief,很有收获，讲的很棒,5.0
未晚明天,结合书本学习，很棒,5.0
谭洪宇,真的太好了这门课程，但真的有些难度,5.0
mooc1503742714717,强烈推荐，姥姥讲的好棒--练习跟着做的话绝对不亏了,5.0
Jason812,感谢两位老师，学到了很多,5.0
ykt1466952571705,讲解详细、幽默，注意细节。让学生听做结合，加强学生对学习内容的理解。,5.0
asricivy,小白砖厂真的很照顾小白，感谢,5.0
路任,注重对学生的引导，给学生规范化编程有很好的帮助，并且帮助学生建立了编程思路，注重培养学生在有编程思想和框架下去编程，非常赞！！！,5.0
xoliverx,学到了很多知识，陈越姥姥和何老师讲的都很棒。这个课程改变了我对数据结构课程的印象，现在喜欢上了学数据结构，很感谢两位老师！,5.0
shum7,何钦铭老师讲的清晰易懂，陈越姥姥超可爱，超级棒的课程！,5.0
wellersky,很棒，很有收获,5.0
MKblank,老师讲的很好,5.0
stellar_young,内容翔实，讲解生动，受益匪浅，十分感谢老师。,5.0
翀mooc16,喜欢，感觉很有层次,5.0
冬冬Tom,那个男的能不能稍微认真备下课...一个国家级的精品课程经不起推敲就搞笑了,3.0
计算机科学Gzx,好好好好好,5.0
Irving78,老师讲解很细致，配合陈越姥姥的教材基本上都能懂，课后作业质量非常高,5.0
stone-,累，累到心态爆炸；烦，烦到头皮发麻但是姥姥讲得真的好啊，被自己蠢哭o(╥﹏╥)o,5.0
丨星空,老师讲的很详细，而且还有小白专场，没有很好的理解可以在这里强化基础！！,5.0
future7536,讲的通俗易懂，感谢陈越老师，感谢何老师,5.0
13661300464,很好，学习中...,5.0
羊肉泡馍mooc,老师讲的很清晰基础，区分了C的指针和数据结构里面的抽象指针，以前学C的时候看到指针就怕，老师这样使这门课学起来稍微轻松点,5.0
mooc1490628246163,棒棒哒！！！,5.0
ykt1487950804561,陈越老师讲得非常好，条理清楚并且给人启发！,5.0
旮ㄖ◎崬圱,1111111111,5.0
不胖20斤绝不改名,讲的贼牛逼，就是。。。为什么一定要用c来讲啊？我是学Java的还得重修学一遍c。。。,5.0
happy_yuxuan,比较适合有一定基础的同学看，但是没有基础也可以，不能一直呆在舒适区中,5.0
boomed,值得推荐！,5.0
不可结缘o,老师讲的非常好,5.0
ykt1484058956259,老师讲的很好很详细，能够学到很多东西,5.0
hykt1502352870930,老师真的很棒,5.0
mooc1513619014347,问一下题目连接点进去提示无权限要怎么操作,5.0
柯摩,很适合小白,5.0
郑云红_15金信,难度有点大,5.0
叶小厮,讲得很容易理解，非常感谢,5.0
彭野太太,收获很大，两位老师的功底都很深厚，会从我们学生的角度出发，把一些需要反复思考斟酌的问题提出来，留给我们去思考去提升自己。很幸运有机会可以听两位老师的课程！非常感谢mooc,5.0
forever0136789,老师讲课通俗易懂，值得推荐！,5.0
mooc1501916227929,这门课程对我来说帮助很大。,5.0
克努特家有棵树,授课教师的讲解非常清楚，明了，引人入胜,5.0
LXSword,何老师很严肃，陈老师有点腹黑的感觉，都讲得很好,5.0
林静爱生活,不错，收获挺大,5.0
人呐就都不知道,两位老师的水平不知道比我们学校老师水平高到哪里去了,5.0
小杰ykt1520215071028,非常好，题目难，花时间,5.0
MaMaWoShiZheng渐,太卡了，bibi上播放视频方便多了,5.0
ykt1478358951322,老师讲的很细致，编码易懂，赞一个,5.0
kerten,老师认真负责，教授深入浅出，感觉非常好！,5.0
格物致知mooc17,课程很好，继续加油学习,5.0
HIT1151810205马国民,感觉很棒，希望自己能坚持下来,5.0
absoluteAmanda,goooooood,5.0
紫风铃摇曳着回忆mooc7,非常好，思路清晰,5.0
mooc1514983695431,本校研究生，本科没上这门课，现在要用了来补，1.5倍速学起来也非常的轻松，几位老师水平很高，化繁为简，可以说是不可多得的好课,5.0
hansomwang,老师讲的很好，上班一段时间了，回来学习，依然收获很多,5.0
倾我一生来读,很生动，讲的很好,5.0
mooc1482978191377,学到了很多东西,5.0
ZTmooc37,很不错，适合初学者,5.0
深海鱼_,好好好好好,5.0
mooc1468744547078,对我很有帮助,5.0
牧蒿,课程生动有趣，容易理解,5.0
Biscuitsmooc2,老师讲课很到位，讲解也很细致很好,5.0
这道题太难了我不会做,喜欢，让我爱上了数据结构！,5.0
妳得離去很有科學依據,细致，易懂,5.0
嗯哼嗯哈,真的讲的很棒哦,5.0
utyg2015,循序渐进，适合入门！,5.0
提亚马特之刃,讲的可以，不过光听不练肯定是不行的。,5.0
UraniaL,选做题有点难度啊,5.0
xyten,真的挺好的,5.0
mooc1520571310933,一直觉得数据结构枯燥、难学，但从开始看老师们讲数据结构，有种豁然开朗的感觉，通过理论加课后实践，渐渐的掌握了数据结构的内容,5.0
feitianhouren,老师讲解的很清晰，希望能增加更多小白专场,3.0
舒竹掠影,俞繁复于简一，化崎岖于坦途，数据结构难，但是结合着例题，就c泛型化编程而言，理解就更加深刻一些了，不过我才开始学基础的c，希望能够在学习中更进一步,5.0
每日放送,哇！超出预期了,5.0
mooc1501040072039,非常好好好好,5.0
讨厌南瓜,老师真的很棒,5.0
朱珏霖,jiangdehenhao,5.0
Basilone_Zhang,好喜欢陈越老师，简直是女神,5.0
