qq_慕妹2475916,这门课程不错，很喜欢，谢谢老师。,10分
慕尼黑1087231,。。。。。。。。。。。,10分
是木头呀,讲解的不错，只是没有清晰的框架，比较适合有一定R语言基础的初学者。,8分
youngss,在R里演示就好了。总体还是相当好的一节入门课,10分
alexxielee,,10分
坚持2016,不错,10分
Rainbow紅葉,不错，大致清楚了，还需要进一步学习和实操,10分
慕后端4537403,PPT水平得向老师的编程水平看齐啊。课程不适合初学者，很多内容都是一带而过。,6分
xungeer29,,10分
goblinwang,挺用心去讲解的。很好,6分
qq_开洋拌馄饨_0,本课程更适合于有一定的R语言基础的同学，但是有些地方说的不够细致，希望老师能实战操作演示一下。,8分
亜門,这个课程很值得初学者学习，有一点不足就是有些点说得不够仔细，还是要自己多查查资料，多思考才能弄懂。,10分
雪莉酱,,10分
加百力,老师总结的很不错。,10分
蜂之谷,不错,10分
