xiemenngdi,感觉很好，知识结构很清晰,5.0
9Found,老师讲得很好！！！！！！！！！！,5.0
小僵尸Rua,非常好，易懂，做得也很精美,5.0
小黄鸭咩咩咩,王曙燕老师和王燕老师对待哪怕是网络上的学生都很有耐心，这样的好老师请给我来一个连。,5.0
great1949,这门课程让我不再对KMP算法感到迷惘。,5.0
mooc心窗,课程质量很好，讲解的很清楚，对于据数结构这种比较难而且很重要的课程，最好利用这些课程对学过的知识加以巩固。,5.0
mooc1535355463179,真的太棒了！比我们昌大副院长老师讲的好多了，以一个领路人的身份带着我们思考，讲得非常细。强烈推荐！！！,5.0
xuptjk170115司灏,很不错，从算法结构中的时间与空间分析与各种算法的学习，是我更深刻的了解自己的所学。,5.0
mooc1529919846393,课程严密充实，对于编程初学者来说，可以有效地理解怎样将人类思维转变为计算机语言的过程。从而学习数据结构与算法非常有用,5.0
宝文理1702114张鹏哲,课程安排的紧凑而又细腻，便于我们学习，也能激起我的学习欲望，细节之处讲得十分细腻。,5.0
mooc1526956883021,非常感谢老师们在这段时间的辛勤付出！,5.0
加油瑞吖,课程较清晰易懂，老师讲的也很好，我自己学到了很多。谢谢老师们！,5.0
xuptrj170232宗世钰,非常有收获。,5.0
mooc1536324923396,找到了学习的地方,5.0
xuptdsj180135袁鑫怡,老师讲课的干货很多，学习之后受益匪浅，相信在之后的学习中数据结构和算法这门课程能取得很好的成绩,5.0
说一不二三hx,一直看这门课程，老师们讲解的都很浅显易懂，容易理解。,5.0
xuptrj170115杨文涛,课程很全面，每次章节结束后还有测试可以检验你学习的成果，视频加上文档使学习变得更简单化了,5.0
xuptrj170529李思琦,老师讲课细致，授课内容充实,5.0
xuptrj170208黄甫泓杭11,视频讲解非常详细，一针见血。,5.0
xuptrj170317韩旭鹏,课程整体还不错，网上做题真的是厉害,4.0
jxsdwct05,非常不错推荐,5.0
陌上花开_可缓缓归矣,老师讲解的通俗易懂，内容很不错，收获很多,5.0
王振宇mooc5,课程内容丰富，老师都讲的好精彩，太棒了！赞赞赞！,5.0
李保霖Leo_h,希望郭炜老师来讲这门课。递归转非递归那节张老师用词实在难懂，“本程”，“结构值”都不是我们常用的叫法,1.0
Nife_,学到了很多东西！,5.0
wzipone,看到大家的评论我就放心了,4.0
